XML,JAVA
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/total,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.total
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/ProgressBar/android:id//@+id\/bottom_progressbar,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.bottom_progressbar
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/moe.codeest.enviews.ENDownloadView/android:id//@+id\/loading,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.loading
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/ImageView/android:id//@+id\/small_close,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYBaseVideoPlayer.java//R.id.small_close
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/ImageView/android:id//@+id\/lock_screen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.lock_screen
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_top,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_top
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/back,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.back
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_normal.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/title,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.title
def://GSYVideoPlayer/app/src/main/res/layout/list_video_simple_mode2.xml//RelativeLayout/FrameLayout/android:id//@+id\/list_item_container,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/holder/RecyclerItemViewHolder.java//R.id.list_item_container
def://GSYVideoPlayer/app/src/main/res/layout/list_video_simple_mode2.xml//RelativeLayout/FrameLayout/android:id//@+id\/list_item_container,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/adapter/SimpleListVideoMode2Adapter.java//R.id.list_item_container
def://GSYVideoPlayer/app/src/main/res/layout/list_video_simple_mode2.xml//RelativeLayout/ImageView/android:id//@+id\/list_item_btn,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/holder/RecyclerItemViewHolder.java//R.id.list_item_btn
def://GSYVideoPlayer/app/src/main/res/layout/list_video_simple_mode2.xml//RelativeLayout/ImageView/android:id//@+id\/list_item_btn,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/adapter/SimpleListVideoMode2Adapter.java//R.id.list_item_btn
def://GSYVideoPlayer/app/src/main/res/layout/activity_window.xml//LinearLayout/Button/android:id//@+id\/start_window,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/WindowActivity.java//R.id.start_window
def://GSYVideoPlayer/app/src/main/res/layout/activity_window.xml//LinearLayout/Button/android:id//@+id\/jump_other,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/WindowActivity.java//R.id.jump_other
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/RelativeLayout/ImageView/android:id//@+id\/thumbImage,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/AudioSampleVideo.java//R.id.thumbImage
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_bottom,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_bottom
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/current,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.current
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/total,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.total
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/ProgressBar/android:id//@+id\/bottom_progressbar,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.bottom_progressbar
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_top,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_top
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/back,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.back
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/title,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.title
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/moe.codeest.enviews.ENDownloadView/android:id//@+id\/loading,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.loading
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/ImageView/android:id//@+id\/small_close,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYBaseVideoPlayer.java//R.id.small_close
def://GSYVideoPlayer/app/src/main/res/layout/audio_layout_cover.xml//RelativeLayout/ImageView/android:id//@+id\/lock_screen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.lock_screen
def://GSYVideoPlayer/app/src/main/res/layout/layout_floating_video.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/layout_floating_video.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/layout_floating_video.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/layout_floating_video.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/FloatingVideo.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/layout_floating_video.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/layout_floating_video.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/layout_floating_video.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/FloatingVideo.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_bottom,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_bottom
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/current,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.current
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/total,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.total
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/switchSize,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/SmartPickVideo.java//R.id.switchSize
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/ProgressBar/android:id//@+id\/bottom_progressbar,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.bottom_progressbar
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/moe.codeest.enviews.ENDownloadView/android:id//@+id\/loading,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.loading
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/ImageView/android:id//@+id\/small_close,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYBaseVideoPlayer.java//R.id.small_close
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/ImageView/android:id//@+id\/lock_screen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.lock_screen
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_top,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_top
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/back,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.back
def://GSYVideoPlayer/app/src/main/res/layout/sample_video_pick.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/title,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.title
def://GSYVideoPlayer/app/src/main/res/layout/activity_simple.xml//ScrollView/LinearLayout/Button/android:id//@+id\/simple_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/SimpleActivity.java//R.id.simple_player
def://GSYVideoPlayer/app/src/main/res/layout/activity_simple.xml//ScrollView/LinearLayout/Button/android:id//@+id\/simple_list_1,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/SimpleActivity.java//R.id.simple_list_1
def://GSYVideoPlayer/app/src/main/res/layout/activity_simple.xml//ScrollView/LinearLayout/Button/android:id//@+id\/simple_list_2,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/SimpleActivity.java//R.id.simple_list_2
def://GSYVideoPlayer/app/src/main/res/layout/activity_simple.xml//ScrollView/LinearLayout/Button/android:id//@+id\/simple_detail_1,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/SimpleActivity.java//R.id.simple_detail_1
def://GSYVideoPlayer/app/src/main/res/layout/activity_simple.xml//ScrollView/LinearLayout/Button/android:id//@+id\/simple_detail_2,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/SimpleActivity.java//R.id.simple_detail_2
def://GSYVideoPlayer/app/src/main/res/layout/activity_scrolling.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/android:id//@+id\/root_layout,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/ScrollingActivity.java//R.id.root_layout
def://GSYVideoPlayer/app/src/main/res/layout/activity_scrolling.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/android:id//@+id\/app_bar,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/ScrollingActivity.java//R.id.app_bar
def://GSYVideoPlayer/app/src/main/res/layout/activity_scrolling.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/android:id//@+id\/toolbar_layout,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/ScrollingActivity.java//R.id.toolbar_layout
def://GSYVideoPlayer/app/src/main/res/layout/activity_scrolling.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/FrameLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id//@+id\/detail_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/ScrollingActivity.java//R.id.detail_player
def://GSYVideoPlayer/app/src/main/res/layout/activity_scrolling.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/ScrollingActivity.java//R.id.toolbar
def://GSYVideoPlayer/app/src/main/res/layout/activity_scrolling.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.floatingactionbutton.FloatingActionButton/android:id//@+id\/fab,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/ScrollingActivity.java//R.id.fab
def://GSYVideoPlayer/app/src/main/res/layout/activity_empty.xml//LinearLayout/Button/android:id//@+id\/jump_other,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/WindowActivity.java//R.id.jump_other
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_bottom,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_bottom
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/current,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.current
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/total,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.total
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/ProgressBar/android:id//@+id\/bottom_progressbar,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.bottom_progressbar
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/ProgressBar/android:id//@+id\/loading,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.loading
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/ImageView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/ImageView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/ImageView/android:id//@+id\/small_close,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYBaseVideoPlayer.java//R.id.small_close
