XML,JAVA
def://app/src/main/res/layout/header_item_one.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/douban/OneFragment.java//R.layout.header_item_one
def://app/src/main/res/layout/fragment_welfare.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/WelfareFragment.java//R.layout.fragment_welfare
def://app/src/main/res/layout/title_douban_top.xml,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.layout.title_douban_top
def://app/src/main/res/layout/title_douban_top.xml,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.layout.title_douban_top
def://app/src/main/res/layout/activity_nav_admire.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/menu/NavAdmireActivity.java//R.layout.activity_nav_admire
def://app/src/main/res/layout/activity_nav_home_page.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/menu/NavHomePageActivity.java//R.layout.activity_nav_home_page
def://app/src/main/res/layout/item_navigation_content.xml,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/NavigationContentAdapter.java//R.layout.item_navigation_content
def://app/src/main/res/layout/item_everyday_three.xml,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/EverydayAdapter.java//R.layout.item_everyday_three
def://app/src/main/res/layout/fragment_navi.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/NavigationFragment.java//R.layout.fragment_navi
def://app/src/main/res/layout/viewpager_very_image.xml,use://app/src/main/java/com/example/jingbin/cloudreader/view/viewbigimage/ViewBigImageActivity.java//R.layout.viewpager_very_image
def://app/src/main/res/layout/viewpager_very_image.xml,use://app/src/main/java/com/example/jingbin/cloudreader/view/viewbigimage/ViewBigImageActivity.java//R.layout.viewpager_very_image
def://app/src/main/res/layout/item_everyday_one.xml,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/EverydayAdapter.java//R.layout.item_everyday_one
def://app/src/main/res/layout/item_everyday_title.xml,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/EverydayAdapter.java//R.layout.item_everyday_title
def://app/src/main/res/layout/activity_film_detail.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/film/child/FilmDetailActivity.java//R.layout.activity_film_detail
def://app/src/main/res/layout/item_category_article.xml,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/CategoryArticleAdapter.java//R.layout.item_category_article
