XML,JAVA
def://NewPipe/app/src/main/res/layout/player.xml//RelativeLayout/RelativeLayout/android:id//@+id\/itemsListPanel,use://NewPipe/app/src/main/java/com/google/android/material/appbar/FlingBehavior.java//R.id.itemsListPanel
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/org.schabi.newpipe.views.CustomCollapsingToolbarLayout/FrameLayout/android:id//@+id\/detail_thumbnail_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbnail_root_layout
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/android:id//@+id\/detail_content_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.detail_content_root_layout
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/FrameLayout/android:id//@+id\/detail_title_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_title_root_layout
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/ProgressBar/android:id//@+id\/loading_progress_bar,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.loading_progress_bar
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id//@+id\/detail_uploader_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_uploader_root_layout
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id//@+id\/detail_uploader_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_uploader_root_layout
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_playlist_append,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_playlist_append
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_background,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_background
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_background,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_background
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_popup,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_popup
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_download,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_download
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_download,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_download
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_share,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_share
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_open_in_browser,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_open_in_browser
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_play_with_kodi,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_play_with_kodi
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/androidx.viewpager.widget.ViewPager/android:id//@+id\/view_pager,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.view_pager
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.tabs.TabLayout/android:id//@+id\/tab_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.tab_layout
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/RelativeLayout/ImageButton/android:id//@+id\/overlay_thumbnail,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_thumbnail
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/RelativeLayout/ImageButton/android:id//@+id\/overlay_thumbnail,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_thumbnail
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/android:id//@+id\/overlay_metadata_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_metadata_layout
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/android:id//@+id\/overlay_metadata_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_metadata_layout
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/android:id//@+id\/overlay_buttons_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_buttons_layout
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/ImageButton/android:id//@+id\/overlay_play_pause_button,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_play_pause_button
def://NewPipe/app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/ImageButton/android:id//@+id\/overlay_close_button,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_close_button
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/tempoStepDown,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.tempoStepDown
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/tempoMinimumText,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.tempoMinimumText
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/tempoCurrentText,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.tempoCurrentText
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/tempoMaximumText,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.tempoMaximumText
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatSeekBar/android:id//@+id\/tempoSeekbar,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.tempoSeekbar
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/tempoStepUp,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.tempoStepUp
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/pitchStepDown,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.pitchStepDown
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/pitchMinimumText,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.pitchMinimumText
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/pitchCurrentText,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.pitchCurrentText
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/pitchMaximumText,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.pitchMaximumText
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatSeekBar/android:id//@+id\/pitchSeekbar,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.pitchSeekbar
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/pitchStepUp,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.pitchStepUp
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/LinearLayout/TextView/android:id//@+id\/stepSizeOnePercent,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.stepSizeOnePercent
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/LinearLayout/TextView/android:id//@+id\/stepSizeFivePercent,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.stepSizeFivePercent
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/LinearLayout/TextView/android:id//@+id\/stepSizeTenPercent,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.stepSizeTenPercent
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/LinearLayout/TextView/android:id//@+id\/stepSizeTwentyFivePercent,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.stepSizeTwentyFivePercent
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/LinearLayout/TextView/android:id//@+id\/stepSizeOneHundredPercent,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.stepSizeOneHundredPercent
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/CheckBox/android:id//@+id\/unhookCheckbox,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.unhookCheckbox
def://NewPipe/app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/CheckBox/android:id//@+id\/skipSilenceCheckbox,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.skipSilenceCheckbox
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/android:id//@+id\/playbackControlRoot,use://NewPipe/app/src/main/java/org/schabi/newpipe/views/FocusAwareCoordinator.java//R.id.playbackControlRoot
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/android:id//@+id\/playbackControlRoot,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.playbackControlRoot
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/LinearLayout/android:id//@+id\/metadataView,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/Player.java//R.id.metadataView
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/android:id//@+id\/bottomControls,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.bottomControls
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/android:id//@+id\/bottomControls,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.bottomControls
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareSeekBar/android:id//@+id\/playbackSeekBar,use://NewPipe/app/src/main/java/com/google/android/material/appbar/FlingBehavior.java//R.id.playbackSeekBar
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id//@+id\/playPreviousButton,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.playPreviousButton
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id//@+id\/playPreviousButton,use://NewPipe/app/src/main/java/com/google/android/material/appbar/FlingBehavior.java//R.id.playPreviousButton
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id//@+id\/playPauseButton,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.playPauseButton
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id//@+id\/playPauseButton,use://NewPipe/app/src/main/java/com/google/android/material/appbar/FlingBehavior.java//R.id.playPauseButton
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id//@+id\/playNextButton,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.playNextButton
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id//@+id\/playNextButton,use://NewPipe/app/src/main/java/com/google/android/material/appbar/FlingBehavior.java//R.id.playNextButton
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/android:id//@+id\/itemsListPanel,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.itemsListPanel
def://NewPipe/app/src/main/res/layout-large-land/player.xml//RelativeLayout/RelativeLayout/android:id//@+id\/itemsListPanel,use://NewPipe/app/src/main/java/com/google/android/material/appbar/FlingBehavior.java//R.id.itemsListPanel
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/org.schabi.newpipe.views.CustomCollapsingToolbarLayout/FrameLayout/android:id//@+id\/detail_thumbnail_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbnail_root_layout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/android:id//@+id\/detail_content_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.detail_content_root_layout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/FrameLayout/android:id//@+id\/detail_title_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_title_root_layout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/ProgressBar/android:id//@+id\/loading_progress_bar,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.loading_progress_bar
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id//@+id\/detail_uploader_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_uploader_root_layout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id//@+id\/detail_uploader_root_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_uploader_root_layout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_playlist_append,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_playlist_append
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_background,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_background
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_background,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_background
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_popup,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_popup
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_download,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_download
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_download,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_download
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_share,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_share
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_open_in_browser,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_open_in_browser
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_play_with_kodi,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_play_with_kodi
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/androidx.viewpager.widget.ViewPager/android:id//@+id\/view_pager,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.view_pager
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.tabs.TabLayout/android:id//@+id\/tab_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.tab_layout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/androidx.fragment.app.FragmentContainerView/android:id//@+id\/relatedItemsLayout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.relatedItemsLayout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/LinearLayout/androidx.fragment.app.FragmentContainerView/android:id//@+id\/relatedItemsLayout,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java//R.id.relatedItemsLayout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/RelativeLayout/ImageButton/android:id//@+id\/overlay_thumbnail,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_thumbnail
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/RelativeLayout/ImageButton/android:id//@+id\/overlay_thumbnail,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_thumbnail
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/android:id//@+id\/overlay_metadata_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_metadata_layout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/android:id//@+id\/overlay_metadata_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_metadata_layout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/android:id//@+id\/overlay_buttons_layout,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_buttons_layout
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/ImageButton/android:id//@+id\/overlay_play_pause_button,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_play_pause_button
def://NewPipe/app/src/main/res/layout-large-land/fragment_video_detail.xml//FrameLayout/RelativeLayout/LinearLayout/ImageButton/android:id//@+id\/overlay_close_button,use://NewPipe/app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.overlay_close_button
def://NewPipe/app/src/main/res/menu/menu_channel.xml//menu/item/android:id//@+id\/action_settings,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java//R.id.action_settings
def://NewPipe/app/src/main/res/menu/error_menu.xml//menu/item/android:id//@+id\/menu_item_share_error,use://NewPipe/app/src/main/java/org/schabi/newpipe/error/ErrorActivity.java//R.id.menu_item_share_error
def://NewPipe/app/src/main/res/menu/menu_recaptcha.xml//menu/item/android:id//@+id\/menu_item_done,use://NewPipe/app/src/main/java/org/schabi/newpipe/error/ReCaptchaActivity.java//R.id.menu_item_done
def://NewPipe/app/src/main/res/menu/menu_playlist.xml//menu/item/android:id//@+id\/action_settings,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java//R.id.action_settings
def://NewPipe/app/src/main/res/menu/menu_play_queue.xml//menu/item/android:id//@+id\/action_append_playlist,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java//R.id.action_append_playlist
def://NewPipe/app/src/main/res/menu/menu_play_queue.xml//menu/item/android:id//@+id\/action_playback_speed,use://NewPipe/app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java//R.id.action_playback_speed
