def,use
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/bottomControls[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupElementsSize/binding.bottomControls[language=JAVA]
def://app/src/main/res/layout/fragment_main.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/fragments/MainFragment.java[language=FILE]//MainFragment/onCreateView/return/inflater.inflate/R.layout.fragment_main[language=JAVA]
def://app/src/main/res/layout/fragment_related_items.xml[language=FILE]//RelativeLayout/ProgressBar/android:id[language=XML]//@+id\\/loading_progress_bar[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java[language=FILE]//BaseStateFragment/initViews/rootView.findViewById/R.id.loading_progress_bar[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/playbackLiveSync[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/initListeners/binding.playbackLiveSync[language=JAVA]
def://app/src/main/res/layout/activity_recaptcha.xml[language=FILE],"def://app/src/main/java/org/schabi/newpipe/error/ReCaptchaActivity.java[language=FILE]//ReCaptchaActivity/recaptchaBinding[varType=ActivityRecaptchaBinding,language=JAVA]"
def://app/src/main/res/layout/list_choose_tabs.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/settings/tabs/ChooseTabsFragment.java[language=FILE]//ChooseTabsFragment/SelectedTabsAdapter/onCreateViewHolder/inflater.inflate/R.layout.list_choose_tabs[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/org.schabi.newpipe.views.ExpandableSurfaceView/android:id[language=XML]//@+id\\/surfaceView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onResizeClicked/setResizeMode/nextResizeModeAndSaveToPrefs/binding.surfaceView[language=JAVA]
def://app/src/main/res/layout/select_playlist_fragment.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/settings/SelectPlaylistFragment.java[language=FILE]//SelectPlaylistFragment/onCreateView/inflater.inflate/R.layout.select_playlist_fragment[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/playbackWindowRoot[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/adjustSeekbarPreviewContainer/Math.max/Math.min/binding.playbackWindowRoot[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareSeekBar/android:id[language=XML]//@+id\\/playbackSeekBar[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setVideoDurationToControls/binding.playbackSeekBar[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/detail_controls_open_in_browser[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/initViews/binding.detailControlsOpenInBrowser[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/overlay_metadata_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/onLongClick/R.id.overlay_metadata_layout[language=JAVA]
def://app/src/main/res/menu/error_menu.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/error/ErrorActivity.java[language=FILE]//ErrorActivity/onCreateOptionsMenu/inflater.inflate/R.menu.error_menu[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/screenRotationButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupElementsVisibility/binding.screenRotationButton[language=JAVA]
def://app/src/main/res/menu/menu_playlist.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java[language=FILE]//PlaylistFragment/onCreateOptionsMenu/inflater.inflate/R.menu.menu_playlist[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/qualityTextView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/initListeners/binding.qualityTextView[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/FrameLayout/de.hdodenhof.circleimageview.CircleImageView/android:id[language=XML]//@+id\\/detail_sub_channel_thumbnail_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/displayBothUploaderAndSubChannel/binding.detailSubChannelThumbnailView[language=JAVA]
def://app/src/main/res/layout-land/activity_player_queue_control.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/control_backward[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/buildControls/queueControlBinding.controlBackward[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/playPreviousButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/showOrHideButtons/binding.playPreviousButton[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/bottomControls[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java[language=FILE]//CustomBottomSheetBehavior/onInterceptTouchEvent/R.id.bottomControls[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/segmentsButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onClick/binding.segmentsButton[language=JAVA]
def://app/src/main/res/layout/playlist_header.xml[language=FILE]//RelativeLayout/RelativeLayout/TextView/android:id[language=XML]//@+id\\/playlist_stream_count[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java[language=FILE]//PlaylistFragment/handleResult/headerBinding.playlistStreamCount[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/com.google.android.exoplayer2.ui.SubtitleView/android:id[language=XML]//@+id\\/subtitleView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/initPlayer/simpleExoPlayer.addTextOutput/binding.subtitleView[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/queueButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/showOrHideButtons/binding.queueButton[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/android:id[language=XML]//@+id\\/app_bar_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/onMoreOptionsLongClicked/binding.appBarLayout[language=JAVA]
def://app/src/main/res/layout/fragment_related_items.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/fragments/list/videos/RelatedItemsFragment.java[language=FILE]//RelatedItemsFragment/onCreateView/return/inflater.inflate/R.layout.fragment_related_items[language=JAVA]
def://app/src/main/res/menu/menu_local_playlist.xml[language=FILE]//menu/item/android:id[language=XML]//@+id\\/menu_item_rename_playlist[language=ANY],use://app/src/main/java/org/schabi/newpipe/local/playlist/LocalPlaylistFragment.java[language=FILE]//LocalPlaylistFragment/onOptionsItemSelected/R.id.menu_item_rename_playlist[language=JAVA]
def://app/src/main/res/layout/list_playlist_mini_item.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/itemThumbnailView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/playqueue/PlayQueueItemHolder.java[language=FILE]//PlayQueueItemHolder/PlayQueueItemHolder/v.findViewById/R.id.itemThumbnailView[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/currentSeekbarPreviewThumbnail[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onStartTrackingTouch/animate/binding.currentSeekbarPreviewThumbnail[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/itemsListPanel[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onLayoutChange/binding.itemsListPanel[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/org.schabi.newpipe.views.ExpandableSurfaceView/android:id[language=XML]//@+id\\/surfaceView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupVideoSurface/binding.surfaceView[language=JAVA]
def://app/src/main/res/layout/dialog_playback_parameter.xml[language=FILE]//ScrollView/RelativeLayout/RelativeLayout/TextView/android:id[language=XML]//@+id\\/pitchStepDown[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java[language=FILE]//PlaybackParameterDialog/setupPitchControl/rootView.findViewById/R.id.pitchStepDown[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/repeatButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/initListeners/binding.repeatButton[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/android:id[language=XML]//@+id\\/detail_secondary_control_panel[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/toggleTitleAndSecondaryControls/binding.detailSecondaryControlPanel[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/itemsListClose[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/buildQueue/binding.itemsListClose[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/playPreviousButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/animatePlayButtons/animate/binding.playPreviousButton[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//org.schabi.newpipe.views.FocusAwareDrawerLayout/org.schabi.newpipe.views.FocusAwareCoordinator/androidx.fragment.app.FragmentContainerView/android:id[language=XML]//@+id\\/fragment_holder[language=ANY],use://app/src/main/java/org/schabi/newpipe/util/NavigationHelper.java[language=FILE]//NavigationHelper/openSubscriptionFragment/.replace/R.id.fragment_holder[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/moreOptionsButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupElementsVisibility/animateRotation/binding.moreOptionsButton[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/segmentsButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onClick/binding.segmentsButton[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/org.schabi.newpipe.views.CustomCollapsingToolbarLayout/FrameLayout/TextView/android:id[language=XML]//@+id\\/detail_position_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/updateProgressInfo/binding.detailPositionView[language=JAVA]
def://app/src/main/res/layout/list_playlist_item.xml[language=FILE]//RelativeLayout/android:id[language=XML]//@+id\\/itemRoot[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/playqueue/PlayQueueItemHolder.java[language=FILE]//PlayQueueItemHolder/PlayQueueItemHolder/v.findViewById/R.id.itemRoot[language=JAVA]
def://app/src/main/res/layout/fragment_search.xml[language=FILE]//RelativeLayout/View/android:id[language=XML]//@+id\\/search_meta_info_separator[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/list/search/SearchFragment.java[language=FILE]//SearchFragment/handleResult/showMetaInfoInTextView/searchBinding.searchMetaInfoSeparator[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/ImageButton/android:id[language=XML]//@+id\\/overlay_thumbnail[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/onClick/R.id.overlay_thumbnail[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/playbackSpeed[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/updateStreamRelatedViews/binding.playbackSpeed[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/controlAnimationView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onAnimationEnd/binding.controlAnimationView[language=JAVA]
def://app/src/main/res/layout/fragment_blank.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/fragments/BlankFragment.java[language=FILE]//BlankFragment/onCreateView/return/inflater.inflate/R.layout.fragment_blank[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/overlay_metadata_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/onLongClick/R.id.overlay_metadata_layout[language=JAVA]
def://app/src/main/res/menu/menu_channel.xml[language=FILE]//menu/item/android:id[language=XML]//@+id\\/menu_item_openInBrowser[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/list/channel/ChannelFragment.java[language=FILE]//ChannelFragment/onOptionsItemSelected/R.id.menu_item_openInBrowser[language=JAVA]
def://app/src/main/res/menu/menu_play_queue.xml[language=FILE]//menu/item/android:id[language=XML]//@+id\\/action_playback_speed[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/onOptionsItemSelected/R.id.action_playback_speed[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//org.schabi.newpipe.views.FocusAwareDrawerLayout/org.schabi.newpipe.views.FocusAwareCoordinator/androidx.fragment.app.FragmentContainerView/android:id[language=XML]//@+id\\/fragment_player_holder[language=ANY],use://app/src/main/java/org/schabi/newpipe/util/NavigationHelper.java[language=FILE]//NavigationHelper/showMiniPlayer/.replace/R.id.fragment_player_holder[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/itemsListPanel[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onSegmentsClicked/animate/binding.itemsListPanel[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatTextView/android:id[language=XML]//@+id\\/itemsListHeaderTitle[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onQueueClicked/binding.itemsListHeaderTitle[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/share[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onLongClick/binding.share[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/playNextButton[language=ANY],use://app/src/main/java/com/google/android/material/appbar/FlingBehavior.java[language=FILE]//FlingBehavior/Arrays.asList/R.id.playNextButton[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatTextView/android:id[language=XML]//@+id\\/itemsListHeaderTitle[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onSegmentsClicked/binding.itemsListHeaderTitle[language=JAVA]
def://app/src/main/res/layout/toolbar_layout.xml[language=FILE]//LinearLayout/androidx.appcompat.widget.Toolbar/android:id[language=XML]//@+id\\/toolbar[language=ANY],use://app/src/main/java/org/schabi/newpipe/MainActivity.java[language=FILE]//MainActivity/setupDrawer/ActionBarDrawerToggle/toolbarLayoutBinding.toolbar[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/itemsListPanel[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/event/CustomBottomSheetBehavior.java[language=FILE]//CustomBottomSheetBehavior/Arrays.asList/R.id.itemsListPanel[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/playPauseButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onPaused/animate/binding.playPauseButton[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/itemsListPanel[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/initListeners/ViewCompat.setOnApplyWindowInsetsListener/binding.itemsListPanel[language=JAVA]
def://app/src/main/res/menu/mission.xml[language=FILE]//menu/item/android:id[language=XML]//@+id\\/menu_item_share[language=ANY],use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java[language=FILE]//MissionAdapter/handlePopupItem/R.id.menu_item_share[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/View/android:id[language=XML]//@+id\\/playerBottomShadow[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/showHideShadow/animate/binding.playerBottomShadow[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/View/android:id[language=XML]//@+id\\/closingOverlay[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/getClosingOverlayView/return/binding.closingOverlay[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/android:id[language=XML]//@+id\\/overlay_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/setupBottomPlayer/binding.overlayLayout[language=JAVA]
def://app/src/main/res/layout-land/activity_player_queue_control.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/live_sync[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/onProgressUpdate/queueControlBinding.liveSync[language=JAVA]
def://app/src/main/res/layout/related_items_header.xml[language=FILE],"def://app/src/main/java/org/schabi/newpipe/fragments/list/videos/RelatedItemsFragment.java[language=FILE]//RelatedItemsFragment/headerBinding[varType=RelatedItemsHeaderBinding,language=JAVA]"
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/LinearLayout/ImageButton/android:id[language=XML]//@+id\\/overlay_play_pause_button[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/onFullscreenStateChanged/binding.overlayPlayPauseButton[language=JAVA]
def://app/src/main/res/layout-land/activity_player_queue_control.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/ImageButton/android:id[language=XML]//@+id\\/control_play_pause[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/buildControls/queueControlBinding.controlPlayPause[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/share[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupElementsVisibility/binding.share[language=JAVA]
def://app/src/main/res/menu/menu_play_queue_item.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/QueueItemMenuUtil.java[language=FILE]//QueueItemMenuUtil/openPopupMenu/popupMenu.inflate/R.menu.menu_play_queue_item[language=JAVA]
def://app/src/main/res/layout/download_dialog.xml[language=FILE]//RelativeLayout/RadioGroup/RadioButton/android:id[language=XML]//@+id\\/video_button[language=ANY],use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java[language=FILE]//DownloadDialog/setRadioButtonsState/dialogBinding.videoButton[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/playWithKodi[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/showHideKodiButton/binding.playWithKodi[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/loading_panel[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onPlaying/binding.loadingPanel[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/itemsListClose[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/buildSegments/binding.itemsListClose[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/org.schabi.newpipe.views.CustomCollapsingToolbarLayout/FrameLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id[language=XML]//@+id\\/position_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/showPlaybackProgress/binding.positionView[language=JAVA]
def://app/src/main/res/layout-land/activity_player_queue_control.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/end_time[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/onMetadataUpdate/queueControlBinding.endTime[language=JAVA]
def://app/src/main/res/layout/toolbar_layout.xml[language=FILE]//LinearLayout/androidx.appcompat.widget.Toolbar/android:id[language=XML]//@+id\\/toolbar[language=ANY],use://app/src/main/java/org/schabi/newpipe/MainActivity.java[language=FILE]//MainActivity/onCreate/setSupportActionBar/toolbarLayoutBinding.toolbar[language=JAVA]
def://app/src/main/res/menu/menu_play_queue.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/onCreateOptionsMenu/.inflate/R.menu.menu_play_queue[language=JAVA]
def://app/src/main/res/layout/download_dialog.xml[language=FILE]//RelativeLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/threads[language=ANY],use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java[language=FILE]//DownloadDialog/onCheckedChanged/dialogBinding.threads[language=JAVA]
def://app/src/main/res/menu/mission.xml[language=FILE]//menu/item/android:id[language=XML]//@+id\\/retry[language=ANY],use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java[language=FILE]//MissionAdapter/handlePopupItem/R.id.retry[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE],"def://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupFromView/playerBinding[varType=PlayerBinding,language=JAVA]"
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/repeatButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onClick/binding.repeatButton[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareSeekBar/android:id[language=XML]//@+id\\/playbackSeekBar[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onUpdateProgress/binding.playbackSeekBar[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/detail_uploader_root_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/initListeners/binding.detailUploaderRootLayout[language=JAVA]
def://app/src/main/res/layout-land/activity_player_queue_control.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/ImageButton/android:id[language=XML]//@+id\\/control_fast_rewind[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/onClick/queueControlBinding.controlFastRewind[language=JAVA]
