def,use
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/orderId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=insertSelective]//Insert/#{orderId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/createTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/Carousel.java[language=FILE]//Carousel/carouselRank[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CarouselMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.Carousel,language=XML,queryId=insertSelective]//Insert/#{carouselRank\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/updateTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{updateTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/stockNum[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insert]//Insert/#{stockNum\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/payTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,keyProperty=orderId,language=XML,queryId=insertSelective,useGeneratedKeys=true]//Insert/#{payTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/isDeleted[varType=Byte,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{isDeleted\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/parentId[varType=Long,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insertSelective]//Insert/#{parentId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/createTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=insert]//Insert/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
def://src/main/java/ltd/newbee/mall/dao/NewBeeMallOrderMapper.java[language=FILE]//NewBeeMallOrderMapper/closeOrder/orderStatus/@Param[language=JAVA]//orderStatus[language=ANY],"use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[language=XML,queryId=closeOrder]//Update/#{orderStatus}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/configRank[varType=Integer,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insertSelective]//Insert/#{configRank\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/Carousel.java[language=FILE]//Carousel/createUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CarouselMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.Carousel,language=XML,queryId=insert]//Insert/#{createUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/sellingPrice[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insert]//Insert/#{sellingPrice\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/passwordMd5[varType=String,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{passwordMd5\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/totalPrice[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{totalPrice\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/createTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=insert]//Insert/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/address[varType=String,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=updateByPrimaryKey]//Update/#{address\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/goodsName[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insertSelective]//Insert/#{goodsName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/nickName[varType=String,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=updateByPrimaryKey]//Update/#{nickName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/createTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=insert]//Insert/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/orderId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=insert]//Insert/#{orderId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/orderId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{orderId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/updateTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insert]//Insert/#{updateTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/createUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insert]//Insert/#{createUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/payStatus[varType=Byte,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=insert]//Insert/#{payStatus\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/updateUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insertSelective]//Insert/#{updateUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/categoryName[varType=String,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insertSelective]//Insert/#{categoryName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/dao/NewBeeMallOrderItemMapper.java[language=FILE]//NewBeeMallOrderItemMapper/selectByPrimaryKey/orderItemId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{orderItemId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/userAddress[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{userAddress\,jdbcType=VARCHAR}[language=SQL]"
def://src/main/java/ltd/newbee/mall/dao/GoodsCategoryMapper.java[language=FILE]//GoodsCategoryMapper/selectByLevelAndName/categoryName/@Param[language=JAVA]//categoryName[language=ANY],"use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/select[resultMap=BaseResultMap,language=XML,queryId=selectByLevelAndName]//Select/Where/=/#{categoryName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/updateUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insertSelective]//Insert/#{updateUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/goodsId[varType=Long,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{goodsId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/createUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insert]//Insert/#{createUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/categoryLevel[varType=Byte,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{categoryLevel\,jdbcType=TINYINT}[language=SQL]"
def://src/main/java/ltd/newbee/mall/dao/NewBeeMallGoodsMapper.java[language=FILE]//NewBeeMallGoodsMapper/selectByCategoryIdAndName/goodsCategoryId/@Param[language=JAVA]//goodsCategoryId[language=ANY],"use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/select[resultMap=ResultMapWithBLOBs,language=XML,queryId=selectByCategoryIdAndName]//Select/Where/=/#{goodsCategoryId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/createUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{createUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/AdminUser.java[language=FILE]//AdminUser/loginPassword[varType=String,language=JAVA]","use://src/main/resources/mapper/AdminUserMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.AdminUser,language=XML,queryId=updateByPrimaryKey]//Update/#{loginPassword\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/Carousel.java[language=FILE]//Carousel/redirectUrl[varType=String,language=JAVA]","use://src/main/resources/mapper/CarouselMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.Carousel,language=XML,queryId=updateByPrimaryKey]//Update/#{redirectUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/userId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,keyProperty=orderId,language=XML,queryId=insertSelective,useGeneratedKeys=true]//Insert/#{userId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/orderId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{orderId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/goodsId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=insert]//Insert/#{goodsId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/sellingPrice[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insertSelective]//Insert/#{sellingPrice\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/redirectUrl[varType=String,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insertSelective]//Insert/#{redirectUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/updateUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insert]//Insert/#{updateUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/orderStatus[varType=Byte,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{orderStatus\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/AdminUser.java[language=FILE]//AdminUser/nickName[varType=String,language=JAVA]","use://src/main/resources/mapper/AdminUserMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.AdminUser,language=XML,queryId=insert]//Insert/#{nickName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/passwordMd5[varType=String,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=insertSelective]//Insert/#{passwordMd5\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/goodsId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=updateByPrimaryKey]//Update/#{goodsId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/passwordMd5[varType=String,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=insert]//Insert/#{passwordMd5\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/goodsId[varType=Long,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insertSelective]//Insert/#{goodsId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/dao/CarouselMapper.java[language=FILE]//CarouselMapper/deleteByPrimaryKey/carouselId[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CarouselMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Integer,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{carouselId\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/updateTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{updateTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/AdminUser.java[language=FILE]//AdminUser/loginPassword[varType=String,language=JAVA]","use://src/main/resources/mapper/AdminUserMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.AdminUser,language=XML,queryId=insert]//Insert/#{loginPassword\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/dao/AdminUserMapper.java[language=FILE]//AdminUserMapper/selectByPrimaryKey/adminUserId[varType=Integer,language=JAVA]","use://src/main/resources/mapper/AdminUserMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Integer,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{adminUserId\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/Carousel.java[language=FILE]//Carousel/updateTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/CarouselMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.Carousel,language=XML,queryId=insert]//Insert/#{updateTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/createUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insertSelective]//Insert/#{createUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/configId[varType=Long,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insertSelective]//Insert/#{configId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/goodsCoverImg[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{goodsCoverImg\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/Carousel.java[language=FILE]//Carousel/redirectUrl[varType=String,language=JAVA]","use://src/main/resources/mapper/CarouselMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.Carousel,language=XML,queryId=insertSelective]//Insert/#{redirectUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/redirectUrl[varType=String,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=updateByPrimaryKey]//Update/#{redirectUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/categoryId[varType=Long,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insertSelective]//Insert/#{categoryId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/payStatus[varType=Byte,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{payStatus\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/userId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{userId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/nickName[varType=String,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=insertSelective]//Insert/#{nickName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/AdminUser.java[language=FILE]//AdminUser/locked[varType=Byte,language=JAVA]","use://src/main/resources/mapper/AdminUserMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.AdminUser,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{locked\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/updateTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insertSelective]//Insert/#{updateTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/createUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{createUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/AdminUser.java[language=FILE]//AdminUser/locked[varType=Byte,language=JAVA]","use://src/main/resources/mapper/AdminUserMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.AdminUser,language=XML,queryId=insertSelective]//Insert/#{locked\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/originalPrice[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insertSelective]//Insert/#{originalPrice\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/userId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=updateByPrimaryKey]//Update/#{userId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/orderId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=updateByPrimaryKey]//Update/#{orderId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/goodsId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{goodsId\,jdbcType=BIGINT}[language=SQL]"
