def,use
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/sticky[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{sticky\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/title[varType=String,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKey]//Update/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerTitle[varType=String,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{outerTitle\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/id[varType=Long,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/token[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{token\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/priority[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insertSelective]//Insert/#{priority\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/dto/QuestionQueryDTO.java[language=FILE]//QuestionQueryDTO/tag[varType=String,language=JAVA]","use://target/classes/mapper/QuestionExtMapper.xml[language=FILE]//mapper/select[parameterType=life.majiang.community.dto.QuestionQueryDTO,language=XML,resultType=java.lang.Integer,queryId=countBySearch]//Select/Where/REGEXP/#{tag}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/bio[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{bio\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/status[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{status\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/url[varType=String,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{url\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/receiver[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{receiver\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/name[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/image[varType=String,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{image\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/viewCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{viewCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/pos[varType=String,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{pos\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/likeCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{likeCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/id[varType=Integer,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/viewCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{viewCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/notifierName[varType=String,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{notifierName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/url[varType=String,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insertSelective]//Insert/#{url\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/dto/QuestionQueryDTO.java[language=FILE]//QuestionQueryDTO/time[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionExtMapper.xml[language=FILE]//mapper/select[parameterType=life.majiang.community.dto.QuestionQueryDTO,language=XML,resultType=java.lang.Integer,queryId=countBySearch]//Select/Where/>/#{time}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerid[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{outerid\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentator[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{commentator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtEnd[varType=Long,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insert]//Insert/#{gmtEnd\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/pos[varType=String,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insert]//Insert/#{pos\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/id[varType=Integer,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insert]//Insert/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionExtMapper.xml[language=FILE]//mapper/select[parameterType=life.majiang.community.model.Question,resultMap=BaseResultMap,language=XML,queryId=selectRelated]//Select/Where/!=/#{id}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/CommentMapper.java[language=FILE]//CommentMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/title[varType=String,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/AdMapper.java[language=FILE]//AdMapper/deleteByPrimaryKey/id[varType=Integer,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Integer,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionExtMapper.xml[language=FILE]//mapper/select[parameterType=life.majiang.community.model.Question,resultMap=BaseResultMap,language=XML,queryId=selectRelated]//Select/Where/!=/#{id}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/viewCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{viewCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/NavMapper.java[language=FILE]//NavMapper/deleteByPrimaryKey/id[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Integer,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtStart[varType=Long,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtStart\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/status[varType=Integer,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{status\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentCount[varType=Integer,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insertSelective]//Insert/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/notifierName[varType=String,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{notifierName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/receiver[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{receiver\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/notifierName[varType=String,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{notifierName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insert]//Insert/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/description[varType=String,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{description\,jdbcType=CLOB}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/commentCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/token[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{token\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/receiver[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{receiver\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/likeCount[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{likeCount\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/status[varType=Integer,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKey]//Update/#{status\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/avatarUrl[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{avatarUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/creator[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{creator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/image[varType=String,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{image\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/sticky[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{sticky\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtStart[varType=Long,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{gmtStart\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/accountId[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{accountId\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/tag[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{tag\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/title[varType=String,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insert]//Insert/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insertSelective]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/NotificationMapper.java[language=FILE]//NotificationMapper/selectByPrimaryKey/id[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/likeCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{likeCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/type[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{type\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/avatarUrl[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{avatarUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/accountId[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{accountId\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/name[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/AdMapper.java[language=FILE]//AdMapper/deleteByPrimaryKey/id[varType=Integer,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Integer,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
