def,use
"def://mall-mbg/src/main/java/com/macro/mall/mapper/OmsCartItemMapper.java[language=FILE]//OmsCartItemMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsCartItemMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsBrand.java[language=FILE]//PmsBrand/productCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsBrandMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsBrand,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{productCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsAdminLoginLog.java[language=FILE]//UmsAdminLoginLog/userAgent[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsAdminLoginLogMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsAdminLoginLog,language=XML,queryId=updateByPrimaryKey]//Update/#{userAgent\,jdbcType=VARCHAR}[language=SQL]"
def://mall-portal/src/main/java/com/macro/mall/portal/dao/SmsCouponHistoryDao.java[language=FILE]//SmsCouponHistoryDao/getCouponList/memberId/@Param[language=JAVA]//memberId[language=ANY],"use://mall-portal/src/main/resources/dao/SmsCouponHistoryDao.xml[language=FILE]//mapper/select[resultMap=com.macro.mall.mapper.SmsCouponMapper.BaseResultMap,language=XML,queryId=getCouponList]//Select/Where/=/#{memberId}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberStatisticsInfo.java[language=FILE]//UmsMemberStatisticsInfo/commentCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberStatisticsInfoMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberStatisticsInfo,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberStatisticsInfo.java[language=FILE]//UmsMemberStatisticsInfo/collectCommentCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberStatisticsInfoMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberStatisticsInfo,language=XML,queryId=updateByPrimaryKey]//Update/#{collectCommentCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsSubject.java[language=FILE]//CmsSubject/title[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsSubjectMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsSubject,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsBrand.java[language=FILE]//PmsBrand/name[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsBrandMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsBrand,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/SmsHomeRecommendProductMapper.java[language=FILE]//SmsHomeRecommendProductMapper/selectByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsHomeRecommendProductMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrder.java[language=FILE]//OmsOrder/autoConfirmDay[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{autoConfirmDay\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProduct.java[language=FILE]//PmsProduct/stock[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProduct,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{stock\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsSkuStock.java[language=FILE]//PmsSkuStock/skuCode[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsSkuStockMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsSkuStock,language=XML,queryId=updateByPrimaryKey]//Update/#{skuCode\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberProductCategoryRelation.java[language=FILE]//UmsMemberProductCategoryRelation/productCategoryId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberProductCategoryRelationMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberProductCategoryRelation,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{productCategoryId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsFeightTemplate.java[language=FILE]//PmsFeightTemplate/continueWeight[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsFeightTemplateMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsFeightTemplate,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{continueWeight\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMember.java[language=FILE]//UmsMember/createTime[varType=Date,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMember,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsBrand.java[language=FILE]//PmsBrand/sort[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsBrandMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsBrand,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{sort\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsPermission.java[language=FILE]//UmsPermission/pid[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsPermissionMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsPermission,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{pid\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrderItem.java[language=FILE]//OmsOrderItem/couponAmount[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrderItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{couponAmount\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberTag.java[language=FILE]//UmsMemberTag/name[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberTagMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberTag,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsTopic.java[language=FILE]//CmsTopic/startTime[varType=Date,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsTopicMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsTopic,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{startTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsPermission.java[language=FILE]//UmsPermission/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsPermissionMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsPermission,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrder.java[language=FILE]//OmsOrder/deleteStatus[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrder,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{deleteStatus\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrderItem.java[language=FILE]//OmsOrderItem/productAttr[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrderItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{productAttr\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/UmsMemberReceiveAddressMapper.java[language=FILE]//UmsMemberReceiveAddressMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberReceiveAddressMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsBrand.java[language=FILE]//PmsBrand/showStatus[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsBrandMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsBrand,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{showStatus\,jdbcType=INTEGER}[language=SQL]"
def://mall-admin/src/main/java/com/macro/mall/dao/UmsAdminRoleRelationDao.java[language=FILE]//UmsAdminRoleRelationDao/getRoleList/adminId/@Param[language=JAVA]//adminId[language=ANY],"use://mall-admin/src/main/resources/dao/UmsAdminRoleRelationDao.xml[language=FILE]//mapper/select[resultMap=com.macro.mall.mapper.UmsRoleMapper.BaseResultMap,language=XML,queryId=getRoleList]//Select/Where/=/#{adminId}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsTopic.java[language=FILE]//CmsTopic/categoryId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsTopicMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsTopic,language=XML,queryId=updateByPrimaryKey]//Update/#{categoryId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsSubjectComment.java[language=FILE]//CmsSubjectComment/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsSubjectCommentMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsSubjectComment,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsResource.java[language=FILE]//UmsResource/url[varType=String,language=JAVA]","use://mall-admin/src/main/resources/dao/UmsRoleDao.xml[language=FILE]//mapper/select[language=XML,resultType=com.macro.mall.model.UmsResource,queryId=getResourceListByRoleId]//Select/url[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsFlashPromotion.java[language=FILE]//SmsFlashPromotion/createTime[varType=Date,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsFlashPromotionMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsFlashPromotion,language=XML,queryId=updateByPrimaryKey]//Update/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrderItem.java[language=FILE]//OmsOrderItem/giftIntegration[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrderItem,language=XML,queryId=updateByPrimaryKey]//Update/#{giftIntegration\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductAttributeCategory.java[language=FILE]//PmsProductAttributeCategory/paramCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductAttributeCategoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductAttributeCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{paramCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberReceiveAddress.java[language=FILE]//UmsMemberReceiveAddress/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberReceiveAddressMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberReceiveAddress,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsComment.java[language=FILE]//PmsComment/productName[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsCommentMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsComment,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{productName\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsComment.java[language=FILE]//PmsComment/memberNickName[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsCommentMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsComment,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{memberNickName\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsTopic.java[language=FILE]//CmsTopic/readCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsTopicMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsTopic,language=XML,queryId=updateByPrimaryKey]//Update/#{readCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/OmsOrderItemMapper.java[language=FILE]//OmsOrderItemMapper/selectByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderItemMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrderReturnApply.java[language=FILE]//OmsOrderReturnApply/handleNote[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderReturnApplyMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrderReturnApply,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{handleNote\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrder.java[language=FILE]//OmsOrder/createTime[varType=Date,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrder.java[language=FILE]//OmsOrder/promotionAmount[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{promotionAmount\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsFeightTemplate.java[language=FILE]//PmsFeightTemplate/firstWeight[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsFeightTemplateMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsFeightTemplate,language=XML,queryId=updateByPrimaryKey]//Update/#{firstWeight\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsHelp.java[language=FILE]//CmsHelp/showStatus[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsHelpMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsHelp,language=XML,queryId=updateByPrimaryKey]//Update/#{showStatus\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsSkuStock.java[language=FILE]//PmsSkuStock/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsSkuStockMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsSkuStock,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsPermission.java[language=FILE]//UmsPermission/value[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsPermissionMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsPermission,language=XML,queryId=updateByPrimaryKey]//Update/#{value\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProduct.java[language=FILE]//PmsProduct/feightTemplateId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProduct,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{feightTemplateId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberLevel.java[language=FILE]//UmsMemberLevel/priviledgeComment[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberLevelMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberLevel,language=XML,queryId=updateByPrimaryKey]//Update/#{priviledgeComment\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsFlashPromotionLog.java[language=FILE]//SmsFlashPromotionLog/productName[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsFlashPromotionLogMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsFlashPromotionLog,language=XML,queryId=updateByPrimaryKey]//Update/#{productName\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/UmsAdminRoleRelationMapper.java[language=FILE]//UmsAdminRoleRelationMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsAdminRoleRelationMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMenu.java[language=FILE]//UmsMenu/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMenuMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMenu,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrder.java[language=FILE]//OmsOrder/deliveryCompany[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{deliveryCompany\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsAdminLoginLog.java[language=FILE]//UmsAdminLoginLog/adminId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsAdminLoginLogMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsAdminLoginLog,language=XML,queryId=updateByPrimaryKey]//Update/#{adminId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsMemberPrice.java[language=FILE]//PmsMemberPrice/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsMemberPriceMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsMemberPrice,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProductOperateLog.java[language=FILE]//PmsProductOperateLog/giftPointNew[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductOperateLogMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProductOperateLog,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{giftPointNew\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/OmsOrderItem.java[language=FILE]//OmsOrderItem/productId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/OmsOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.OmsOrderItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{productId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsHomeRecommendProduct.java[language=FILE]//SmsHomeRecommendProduct/productId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsHomeRecommendProductMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsHomeRecommendProduct,language=XML,queryId=updateByPrimaryKey]//Update/#{productId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProduct.java[language=FILE]//PmsProduct/lowStock[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProduct,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{lowStock\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProduct.java[language=FILE]//PmsProduct/price[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProduct,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{price\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsRoleResourceRelation.java[language=FILE]//UmsRoleResourceRelation/roleId[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsRoleResourceRelationMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsRoleResourceRelation,language=XML,queryId=updateByPrimaryKey]//Update/#{roleId\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsHelp.java[language=FILE]//CmsHelp/readCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsHelpMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsHelp,language=XML,queryId=updateByPrimaryKey]//Update/#{readCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/SmsCoupon.java[language=FILE]//SmsCoupon/amount[varType=BigDecimal,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/SmsCouponMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.SmsCoupon,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{amount\,jdbcType=DECIMAL}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberStatisticsInfo.java[language=FILE]//UmsMemberStatisticsInfo/attendCount[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberStatisticsInfoMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberStatisticsInfo,language=XML,queryId=updateByPrimaryKey]//Update/#{attendCount\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/CmsHelpCategory.java[language=FILE]//CmsHelpCategory/name[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/CmsHelpCategoryMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.CmsHelpCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsBrand.java[language=FILE]//PmsBrand/sort[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsBrandMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsBrand,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{sort\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/UmsMemberLevel.java[language=FILE]//UmsMemberLevel/defaultStatus[varType=Integer,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMemberLevelMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.UmsMemberLevel,language=XML,queryId=updateByPrimaryKey]//Update/#{defaultStatus\,jdbcType=INTEGER}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/mapper/UmsMenuMapper.java[language=FILE]//UmsMenuMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/UmsMenuMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://mall-mbg/src/main/java/com/macro/mall/model/PmsProduct.java[language=FILE]//PmsProduct/productCategoryName[varType=String,language=JAVA]","use://mall-mbg/src/main/resources/com/macro/mall/mapper/PmsProductMapper.xml[language=FILE]//mapper/update[parameterType=com.macro.mall.model.PmsProduct,language=XML,queryId=updateByPrimaryKey]//Update/#{productCategoryName\,jdbcType=VARCHAR}[language=SQL]"
