def,use
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/quartz/mapper/QuartzJobMapper.java[language=FILE]//QuartzJobMapper/findByJobClassName/jobClassName/@Param[language=JAVA]//jobClassName[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/quartz/mapper/xml/QuartzJobMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.quartz.entity.QuartzJob,queryId=findByJobClassName]//Select/Where/=/#{jobClassName}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysAnnouncementSendMapper.java[language=FILE]//SysAnnouncementSendMapper/queryByUserId/userId/@Param[language=JAVA]//userId[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysAnnouncementSendMapper.xml[language=FILE]//mapper/select[parameterType=String,language=XML,resultType=String,queryId=queryByUserId]//Select/Where/=/#{userId}[language=SQL]"
def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/dao/XxlJobGroupDao.java[language=FILE]//XxlJobGroupDao/findByAddressType/addressType/@Param[language=JAVA]//addressType[language=ANY],"use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobGroupMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Integer,resultMap=XxlJobGroup,language=XML,queryId=findByAddressType]//Select/Where/=/#{addressType}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysUser.java[language=FILE]//SysUser/workNo[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/sql[language=XML,resultType=org.jeecg.modules.system.model.SysUserSysDepartModel,queryId=getUserByOrgCode]//#{userParams.workNo}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysUser.java[language=FILE]//SysUser/username[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysUser,queryId=getUserByDepIds]//Select/=/username[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysDictMapper.java[language=FILE]//SysDictMapper/queryTableDictItems/code/@Param[language=JAVA]//code[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysDictMapper.xml[language=FILE]//mapper/select[parameterType=String,language=XML,resultType=org.jeecg.common.system.vo.DictModel,queryId=queryTableDictItems]//Select/${code}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysLogMapper.java[language=FILE]//SysLogMapper/findTodayIp/dayStart/@Param[language=JAVA]//dayStart[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysLogMapper.xml[language=FILE]//mapper/select[language=XML,resultType=long,queryId=findTodayIp]//Select/Where/>
=/#{dayStart}[language=SQL]"
def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/dao/XxlJobRegistryDao.java[language=FILE]//XxlJobRegistryDao/registrySave/registryValue/@Param[language=JAVA]//registryValue[language=ANY],"use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobRegistryMapper.xml[language=FILE]//mapper/insert[language=XML,queryId=registrySave]//Insert/#{registryValue}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/model/SysUserSysDepartModel.java[language=FILE]//SysUserSysDepartModel/workNo[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.model.SysUserSysDepartModel,queryId=getUserByOrgCode]//Select/work_no[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysDictMapper.java[language=FILE]//SysDictMapper/queryTableDictItems/text/@Param[language=JAVA]//text[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysDictMapper.xml[language=FILE]//mapper/select[parameterType=String,language=XML,resultType=org.jeecg.common.system.vo.DictModel,queryId=queryTableDictItems]//Select/${text}[language=SQL]"
def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/dao/XxlJobRegistryDao.java[language=FILE]//XxlJobRegistryDao/registryUpdate/registryKey/@Param[language=JAVA]//registryKey[language=ANY],"use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobRegistryMapper.xml[language=FILE]//mapper/update[language=XML,queryId=registryUpdate]//Update/Where/=/#{registryKey}[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobGroup.java[language=FILE]//XxlJobGroup/addressType[varType=int,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobGroupMapper.xml[language=FILE]//mapper/update[parameterType=com.xxl.job.admin.core.model.XxlJobGroup,language=XML,queryId=update]//Update/#{addressType}[language=SQL]"
def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/dao/XxlJobRegistryDao.java[language=FILE]//XxlJobRegistryDao/registryUpdate/registryValue/@Param[language=JAVA]//registryValue[language=ANY],"use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobRegistryMapper.xml[language=FILE]//mapper/update[language=XML,queryId=registryUpdate]//Update/Where/=/#{registryValue}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/model/SysUserSysDepartModel.java[language=FILE]//SysUserSysDepartModel/post[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.model.SysUserSysDepartModel,queryId=getUserByOrgCode]//Select/post[language=SQL]"
def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/dao/XxlJobInfoDao.java[language=FILE]//XxlJobInfoDao/delete/id/@Param[language=JAVA]//id[language=ANY],"use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobInfoMapper.xml[language=FILE]//mapper/delete[parameterType=java.util.HashMap,language=XML,queryId=delete]//Delete/Where/=/#{id}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysUserMapper.java[language=FILE]//SysUserMapper/getUserByEmail/email/@Param[language=JAVA]//email[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysUser,queryId=getUserByEmail]//Select/Where/=/#{email}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/model/SysUserSysDepartModel.java[language=FILE]//SysUserSysDepartModel/id[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.model.SysUserSysDepartModel,queryId=getUserByOrgCode]//Select/id[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobInfo.java[language=FILE]//XxlJobInfo/childJobId[varType=String,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobInfoMapper.xml[language=FILE]//mapper/insert[parameterType=com.xxl.job.admin.core.model.XxlJobInfo,keyProperty=id,language=XML,queryId=save,useGeneratedKeys=true]//Insert/#{childJobId}[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobInfo.java[language=FILE]//XxlJobInfo/executorBlockStrategy[varType=String,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobInfoMapper.xml[language=FILE]//mapper/update[parameterType=com.xxl.job.admin.core.model.XxlJobInfo,language=XML,queryId=update]//Update/#{executorBlockStrategy}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysDictMapper.java[language=FILE]//SysDictMapper/queryTableDictTextByKeys/code/@Param[language=JAVA]//code[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysDictMapper.xml[language=FILE]//mapper/select[parameterType=String,language=XML,resultType=org.jeecg.common.system.vo.DictModel,queryId=queryTableDictTextByKeys]//Select/${code}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysDepartRole.java[language=FILE]//SysDepartRole/departId[varType=java.lang.String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysDepartRoleMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysDepartRole,queryId=queryDeptRoleByDeptAndUser]//Select/Where/depart_id[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobInfo.java[language=FILE]//XxlJobInfo/executorTimeout[varType=int,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobInfoMapper.xml[language=FILE]//mapper/update[parameterType=com.xxl.job.admin.core.model.XxlJobInfo,language=XML,queryId=update]//Update/${executorTimeout}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysDepart.java[language=FILE]//SysDepart/id[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysDepartMapper.xml[language=FILE]//mapper/select[parameterType=String,language=XML,resultType=org.jeecg.modules.system.entity.SysDepart,queryId=queryDepartsByUsername]//Select/Where/id[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysUserMapper.java[language=FILE]//SysUserMapper/updateNullByEmptyString/fieldName/@Param[language=JAVA]//fieldName[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/update[language=XML,queryId=updateNullByEmptyString]//Update/Where/=/${fieldName}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysThirdAccount.java[language=FILE]//SysThirdAccount/thirdType[varType=java.lang.String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysThirdAccountMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysThirdAccount,queryId=selectThirdIdsByUsername]//Select/Where/=/third_type[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysLogMapper.java[language=FILE]//SysLogMapper/findTodayVisitCount/dayStart/@Param[language=JAVA]//dayStart[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysLogMapper.xml[language=FILE]//mapper/select[language=XML,resultType=long,queryId=findTodayVisitCount]//Select/Where/>
=/#{dayStart}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysUserDepartMapper.java[language=FILE]//SysUserDepartMapper/getUserDepartByUid/userId/@Param[language=JAVA]//userId[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysUserDepartMapper.xml[language=FILE]//mapper/select[parameterType=String,language=XML,resultType=org.jeecg.modules.system.entity.SysUserDepart,queryId=getUserDepartByUid]//Select/Where/=/#{userId\, jdbcType=VARCHAR}[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobInfo.java[language=FILE]//XxlJobInfo/triggerNextTime[varType=long,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobInfoMapper.xml[language=FILE]//mapper/update[parameterType=com.xxl.job.admin.core.model.XxlJobInfo,language=XML,queryId=update]//Update/#{triggerNextTime}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/model/AnnouncementSendModel.java[language=FILE]//AnnouncementSendModel/userId[varType=java.lang.String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysAnnouncementSendMapper.xml[language=FILE]//mapper/select[parameterType=Object,resultMap=AnnouncementSendModel,language=XML,queryId=getMyAnnouncementSendList]//Select/Where/=/#{announcementSendModel.userId}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysPermission.java[language=FILE]//SysPermission/id[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysPermissionMapper.xml[language=FILE]//mapper/select[parameterType=Object,language=XML,resultType=int,queryId=queryCountByUsername]//Select/Where/=/#{permission.id}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/model/AnnouncementSendModel.java[language=FILE]//AnnouncementSendModel/readFlag[varType=java.lang.String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysAnnouncementSendMapper.xml[language=FILE]//mapper/select[parameterType=Object,resultMap=AnnouncementSendModel,language=XML,queryId=getMyAnnouncementSendList]//Select/Where/=/#{announcementSendModel.readFlag}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysDictMapper.java[language=FILE]//SysDictMapper/queryTableDictTextByKeys/code/@Param[language=JAVA]//code[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysDictMapper.xml[language=FILE]//mapper/select[parameterType=String,language=XML,resultType=org.jeecg.common.system.vo.DictModel,queryId=queryTableDictTextByKeys]//Select/${code}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysUser.java[language=FILE]//SysUser/delFlag[varType=Integer,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysUserDepartMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysUser,queryId=queryDepartUserPageList]//Select/Where/=/del_flag[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobLogReport.java[language=FILE]//XxlJobLogReport/runningCount[varType=int,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobLogReportMapper.xml[language=FILE]//mapper/insert[parameterType=com.xxl.job.admin.core.model.XxlJobLogReport,keyProperty=id,language=XML,queryId=save,useGeneratedKeys=true]//Insert/#{runningCount}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysUserMapper.java[language=FILE]//SysUserMapper/getUserByDepId/departId/@Param[language=JAVA]//departId[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysUser,queryId=getUserByDepId]//Select/Where/=/#{departId}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysDictMapper.java[language=FILE]//SysDictMapper/queryTableDictItemsByCode/text/@Param[language=JAVA]//text[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysDictMapper.xml[language=FILE]//mapper/select[parameterType=String,language=XML,resultType=org.jeecg.common.system.vo.DictModel,queryId=queryTableDictItemsByCode]//Select/${text}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysUser.java[language=FILE]//SysUser/email[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysUser,queryId=getUserByEmail]//Select/Where/=/email[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobInfo.java[language=FILE]//XxlJobInfo/author[varType=String,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobInfoMapper.xml[language=FILE]//mapper/insert[parameterType=com.xxl.job.admin.core.model.XxlJobInfo,keyProperty=id,language=XML,queryId=save,useGeneratedKeys=true]//Insert/#{author}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/model/AnnouncementSendModel.java[language=FILE]//AnnouncementSendModel/msgCategory[varType=java.lang.String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysAnnouncementSendMapper.xml[language=FILE]//mapper/select[parameterType=Object,resultMap=AnnouncementSendModel,language=XML,queryId=getMyAnnouncementSendList]//Select/Where/=/#{announcementSendModel.msgCategory}[language=SQL]"
def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/dao/XxlJobLogGlueDao.java[language=FILE]//XxlJobLogGlueDao/findByJobId/jobId/@Param[language=JAVA]//jobId[language=ANY],"use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobLogGlueMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Integer,resultMap=XxlJobLogGlue,language=XML,queryId=findByJobId]//Select/Where/=/#{jobId}[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobInfo.java[language=FILE]//XxlJobInfo/triggerNextTime[varType=long,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobInfoMapper.xml[language=FILE]//mapper/insert[parameterType=com.xxl.job.admin.core.model.XxlJobInfo,keyProperty=id,language=XML,queryId=save,useGeneratedKeys=true]//Insert/#{triggerNextTime}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysUser.java[language=FILE]//SysUser/delFlag[varType=Integer,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysUser,queryId=getUserByDepIds]//Select/Where/=/del_flag[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/model/SysUserSysDepartModel.java[language=FILE]//SysUserSysDepartModel/telephone[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.model.SysUserSysDepartModel,queryId=getUserByOrgCode]//Select/telephone[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysDictMapper.java[language=FILE]//SysDictMapper/queryTreeList/hasChildField/@Param[language=JAVA]//hasChildField[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysDictMapper.xml[language=FILE]//mapper/select[parameterType=Object,language=XML,resultType=org.jeecg.modules.system.model.TreeSelectModel,queryId=queryTreeList]//Select/=/${hasChildField}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/SysPermissionDataRuleMapper.java[language=FILE]//SysPermissionDataRuleMapper/queryDataRuleIds/permissionId/@Param[language=JAVA]//permissionId[language=ANY],"use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysPermissionDataRuleMapper.xml[language=FILE]//mapper/select[language=XML,resultType=java.lang.String,queryId=queryDataRuleIds]//Select/Select/Where/=/#{permissionId}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysUser.java[language=FILE]//SysUser/delFlag[varType=Integer,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysUser,queryId=getUserByEmail]//Select/Where/=/del_flag[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysUser.java[language=FILE]//SysUser/workNo[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/sql[language=XML,resultType=java.lang.Integer,queryId=getUserByOrgCodeTotal]//#{userParams.workNo}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysUser.java[language=FILE]//SysUser/username[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysUser,queryId=getUserByDepId]//Select/=/username[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobUser.java[language=FILE]//XxlJobUser/password[varType=String,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobUserMapper.xml[language=FILE]//mapper/insert[parameterType=com.xxl.job.admin.core.model.XxlJobUser,keyProperty=id,language=XML,queryId=save,useGeneratedKeys=true]//Insert/#{password}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysUser.java[language=FILE]//SysUser/delFlag[varType=Integer,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysUserMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysUser,queryId=getUserByRoleId]//Select/Where/=/del_flag[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysPermission.java[language=FILE]//SysPermission/url[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysPermissionMapper.xml[language=FILE]//mapper/select[parameterType=Object,language=XML,resultType=int,queryId=queryCountByUsername]//Select/Where/=/#{permission.url}[language=SQL]"
def://jeecg-boot/jeecg-boot-module-demo/src/main/java/org/jeecg/modules/demo/test/mapper/JeecgDemoMapper.java[language=FILE]//JeecgDemoMapper/queryUserAuth/userId/@Param[language=JAVA]//userId[language=ANY],"use://jeecg-boot/jeecg-boot-module-demo/src/main/java/org/jeecg/modules/demo/test/mapper/xml/JeecgDemoMapper.xml[language=FILE]//mapper/select[language=XML,resultType=java.lang.String,queryId=queryUserAuth]//Select/Where/=/#{userId}[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/quartz/entity/QuartzJob.java[language=FILE]//QuartzJob/jobClassName[varType=java.lang.String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/quartz/mapper/xml/QuartzJobMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.quartz.entity.QuartzJob,queryId=findByJobClassName]//Select/Where/=/job_class_name[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/entity/SysDepart.java[language=FILE]//SysDepart/orgCode[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/mapper/xml/SysDepartMapper.xml[language=FILE]//mapper/select[language=XML,resultType=org.jeecg.modules.system.entity.SysDepart,queryId=queryCompByOrgCode]//Select/Where/=/org_code[language=SQL]"
"def://jeecg-boot/jeecg-boot-module-system/src/main/java/org/jeecg/modules/system/model/TreeSelectModel.java[language=FILE]//TreeSelectModel/code[varType=String,language=JAVA]","use://jeecg-boot/jeecg-boot-module-system/target/classes/org/jeecg/modules/system/mapper/xml/SysCategoryMapper.xml[language=FILE]//mapper/select[parameterType=Object,language=XML,resultType=org.jeecg.modules.system.model.TreeSelectModel,queryId=queryListByPid]//Select/code[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobLogReport.java[language=FILE]//XxlJobLogReport/failCount[varType=int,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobLogReportMapper.xml[language=FILE]//mapper/insert[parameterType=com.xxl.job.admin.core.model.XxlJobLogReport,keyProperty=id,language=XML,queryId=save,useGeneratedKeys=true]//Insert/#{failCount}[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobInfo.java[language=FILE]//XxlJobInfo/executorParam[varType=String,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobInfoMapper.xml[language=FILE]//mapper/update[parameterType=com.xxl.job.admin.core.model.XxlJobInfo,language=XML,queryId=update]//Update/#{executorParam}[language=SQL]"
"def://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/java/com/xxl/job/admin/core/model/XxlJobInfo.java[language=FILE]//XxlJobInfo/id[varType=int,language=JAVA]","use://jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/src/main/resources/mybatis-mapper/XxlJobInfoMapper.xml[language=FILE]//mapper/update[parameterType=com.xxl.job.admin.core.model.XxlJobInfo,language=XML,queryId=update]//Update/Where/=/#{id}[language=SQL]"
