JAVA,XML
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.threads_count,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/threads_count
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationProgressBar,def://app/src/main/res/layout/player_notification.xml//FrameLayout/ProgressBar/android:id//@+id\/notificationProgressBar
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationProgressBar,def://app/src/main/res/layout/player_notification_expanded.xml//RelativeLayout/ProgressBar/android:id//@+id\/notificationProgressBar
use://app/src/main/java/org/schabi/newpipe/local/history/StatisticsPlaylistFragment.java//R.id.playlist_ctrl_play_all_button,def://app/src/main/res/layout/playlist_control.xml//LinearLayout/LinearLayout/android:id//@+id\/playlist_ctrl_play_all_button
use://app/src/main/java/us/shandian/giga/ui/common/ToolbarActivity.java//R.id.toolbar,def://app/src/main/res/layout/toolbar_layout.xml//LinearLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/us/shandian/giga/ui/common/ToolbarActivity.java//R.id.toolbar,def://app/src/main/res/layout/activity_recaptcha.xml//RelativeLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/us/shandian/giga/ui/common/ToolbarActivity.java//R.id.toolbar,def://app/src/main/res/layout/activity_about.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/us/shandian/giga/ui/common/ToolbarActivity.java//R.id.toolbar,def://app/src/main/res/layout-land/activity_player_queue_control.xml//RelativeLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/us/shandian/giga/ui/common/ToolbarActivity.java//R.id.toolbar,def://app/src/main/res/layout/activity_player_queue_control.xml//RelativeLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.menu_services_group,def://app/src/main/res/menu/drawer_items.xml//menu/group/android:id//@+id\/menu_services_group
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_playlist.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/select_kiosk_fragment.xml//LinearLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_related_streams.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_comments.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_bookmarks.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_subscription.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_search.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_kiosk.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_feed.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/select_channel_fragment.xml//LinearLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_channel.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.subtitle_button,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/RadioGroup/RadioButton/android:id//@+id\/subtitle_button
use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java//R.id.sha1,def://app/src/main/res/menu/mission.xml//menu/item/menu/item/android:id//@+id\/sha1
use://app/src/main/java/org/schabi/newpipe/util/NavigationHelper.java//R.id.fragment_holder,def://app/src/main/res/layout/settings_layout.xml//RelativeLayout/FrameLayout/android:id//@+id\/fragment_holder
use://app/src/main/java/org/schabi/newpipe/util/NavigationHelper.java//R.id.fragment_holder,def://app/src/main/res/layout/activity_main.xml//androidx.drawerlayout.widget.DrawerLayout/FrameLayout/FrameLayout/android:id//@+id\/fragment_holder
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.drawer_arrow,def://app/src/main/res/layout/drawer_header.xml//RelativeLayout/ImageView/android:id//@+id\/drawer_arrow
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.drawer_arrow,def://app/src/main/res/layout-v21/drawer_header.xml//RelativeLayout/ImageView/android:id//@+id\/drawer_arrow
use://app/src/main/java/us/shandian/giga/ui/fragment/MissionsFragment.java//R.id.pause_downloads,def://app/src/main/res/menu/download_menu.xml//menu/item/android:id//@+id\/pause_downloads
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/play_queue_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_stream_playlist_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/dialog_title.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_stream_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_stream_playlist_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_channel_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_channel_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_channel_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationFForward,def://app/src/main/res/layout/player_notification_expanded.xml//RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/notificationFForward
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationFForward,def://app/src/main/res/layout/player_notification.xml//FrameLayout/LinearLayout/ImageButton/android:id//@+id\/notificationFForward
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_title_root_layout,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/FrameLayout/android:id//@+id\/detail_title_root_layout
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_title_root_layout,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/FrameLayout/android:id//@+id\/detail_title_root_layout
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.menu_item_share,def://app/src/main/res/menu/menu_playlist.xml//menu/item/android:id//@+id\/menu_item_share
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.menu_item_share,def://app/src/main/res/menu/mission.xml//menu/item/android:id//@+id\/menu_item_share
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.menu_item_share,def://app/src/main/res/menu/menu_channel.xml//menu/item/android:id//@+id\/menu_item_share
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.menu_item_share,def://app/src/main/res/menu/video_detail_menu.xml//menu/item/android:id//@+id\/menu_item_share
use://app/src/main/java/org/schabi/newpipe/report/ErrorActivity.java//R.id.errorCommentBox,def://app/src/main/res/layout/activity_error.xml//FrameLayout/ScrollView/LinearLayout/EditText/android:id//@+id\/errorCommentBox
use://app/src/main/java/org/schabi/newpipe/fragments/list/channel/ChannelFragment.java//R.id.menu_item_rss,def://app/src/main/res/menu/menu_channel.xml//menu/item/android:id//@+id\/menu_item_rss
use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java//R.id.uploader_avatar_view,def://app/src/main/res/layout/playlist_header.xml//RelativeLayout/RelativeLayout/RelativeLayout/de.hdodenhof.circleimageview.CircleImageView/android:id//@+id\/uploader_avatar_view
use://app/src/main/java/org/schabi/newpipe/report/ErrorActivity.java//R.id.errorInfoLabelsView,def://app/src/main/res/layout/activity_error.xml//FrameLayout/ScrollView/LinearLayout/LinearLayout/TextView/android:id//@+id\/errorInfoLabelsView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_stream_playlist_grid_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_channel_item.xml//RelativeLayout/de.hdodenhof.circleimageview.CircleImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_stream_grid_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_stream_playlist_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/play_queue_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_stream_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_comments_item.xml//RelativeLayout/de.hdodenhof.circleimageview.CircleImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_playlist_grid_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_playlist_mini_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_channel_mini_item.xml//RelativeLayout/de.hdodenhof.circleimageview.CircleImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/select_kiosk_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_stream_mini_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/select_channel_item.xml//RelativeLayout/de.hdodenhof.circleimageview.CircleImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_comments_mini_item.xml//RelativeLayout/de.hdodenhof.circleimageview.CircleImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_channel_grid_item.xml//RelativeLayout/de.hdodenhof.circleimageview.CircleImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/ChannelMiniInfoItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_playlist_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/player/VideoPlayer.java//R.id.qualityTextView,def://app/src/main/res/layout/player_popup.xml//FrameLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/qualityTextView
use://app/src/main/java/org/schabi/newpipe/player/VideoPlayer.java//R.id.qualityTextView,def://app/src/main/res/layout-large-land/activity_main_player.xml//RelativeLayout/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/qualityTextView
use://app/src/main/java/org/schabi/newpipe/player/VideoPlayer.java//R.id.qualityTextView,def://app/src/main/res/layout/activity_main_player.xml//RelativeLayout/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/qualityTextView
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionFragment.java//R.id.import_from_options,def://app/src/main/res/layout/subscription_header.xml//LinearLayout/org.schabi.newpipe.views.CollapsibleView/LinearLayout/android:id//@+id\/import_from_options
use://app/src/main/java/org/schabi/newpipe/fragments/list/channel/ChannelFragment.java//R.id.channel_title_view,def://app/src/main/res/layout/channel_header.xml//RelativeLayout/RelativeLayout/TextView/android:id//@+id\/channel_title_view
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.position_view,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/FrameLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/position_view
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.position_view,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/FrameLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/position_view
use://app/src/main/java/org/schabi/newpipe/player/playqueue/PlayQueueItemHolder.java//R.id.itemHandle,def://app/src/main/res/layout/list_stream_playlist_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemHandle
use://app/src/main/java/org/schabi/newpipe/player/playqueue/PlayQueueItemHolder.java//R.id.itemHandle,def://app/src/main/res/layout/play_queue_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemHandle
use://app/src/main/java/org/schabi/newpipe/player/playqueue/PlayQueueItemHolder.java//R.id.itemHandle,def://app/src/main/res/layout/list_stream_playlist_grid_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemHandle
use://app/src/main/java/org/schabi/newpipe/util/StreamItemAdapter.java//R.id.stream_format_name,def://app/src/main/res/layout/stream_quality_item.xml//RelativeLayout/TextView/android:id//@+id\/stream_format_name
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbs_disabled_view,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/detail_thumbs_disabled_view
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbs_disabled_view,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/detail_thumbs_disabled_view
use://app/src/main/java/org/schabi/newpipe/fragments/list/search/SuggestionListAdapter.java//R.id.suggestion_insert,def://app/src/main/res/layout/item_search_suggestion.xml//RelativeLayout/LinearLayout/android:id//@+id\/suggestion_insert
use://app/src/main/java/org/schabi/newpipe/settings/tabs/AddTabDialog.java//R.id.tabIcon,def://app/src/main/res/layout/list_choose_tabs.xml//androidx.cardview.widget.CardView/RelativeLayout/androidx.appcompat.widget.AppCompatImageView/android:id//@+id\/tabIcon
use://app/src/main/java/org/schabi/newpipe/settings/tabs/AddTabDialog.java//R.id.tabIcon,def://app/src/main/res/layout/list_choose_tabs_dialog.xml//RelativeLayout/androidx.appcompat.widget.AppCompatImageView/android:id//@+id\/tabIcon
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.toolbar,def://app/src/main/res/layout/toolbar_layout.xml//LinearLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.toolbar,def://app/src/main/res/layout/activity_recaptcha.xml//RelativeLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.toolbar,def://app/src/main/res/layout/activity_about.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.toolbar,def://app/src/main/res/layout-land/activity_player_queue_control.xml//RelativeLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.toolbar,def://app/src/main/res/layout/activity_player_queue_control.xml//RelativeLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java//R.id.checksum,def://app/src/main/res/menu/mission.xml//menu/item/android:id//@+id\/checksum
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_playlist_grid_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_grid_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_mini_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_playlist_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.pitchMinimumText,def://app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/pitchMinimumText
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_playlist_grid_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_grid_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_mini_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_playlist_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionsImportFragment.java//R.id.input_button,def://app/src/main/res/layout/fragment_import.xml//RelativeLayout/LinearLayout/Button/android:id//@+id\/input_button
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.audio_button,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/RadioGroup/RadioButton/android:id//@+id\/audio_button
use://app/src/main/java/org/schabi/newpipe/fragments/list/channel/ChannelFragment.java//R.id.channel_avatar_view,def://app/src/main/res/layout/channel_header.xml//RelativeLayout/RelativeLayout/de.hdodenhof.circleimageview.CircleImageView/android:id//@+id\/channel_avatar_view
use://app/src/main/java/org/schabi/newpipe/download/DownloadActivity.java//R.id.action_settings,def://app/src/main/res/menu/download_menu.xml//menu/item/android:id//@+id\/action_settings
use://app/src/main/java/org/schabi/newpipe/download/DownloadActivity.java//R.id.action_settings,def://app/src/main/res/menu/main_menu.xml//menu/item/android:id//@+id\/action_settings
use://app/src/main/java/org/schabi/newpipe/download/DownloadActivity.java//R.id.action_settings,def://app/src/main/res/menu/menu_play_queue.xml//menu/item/android:id//@+id\/action_settings
use://app/src/main/java/org/schabi/newpipe/download/DownloadActivity.java//R.id.action_settings,def://app/src/main/res/menu/menu_about.xml//menu/item/android:id//@+id\/action_settings
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_playlist.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/select_kiosk_fragment.xml//LinearLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_related_streams.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_comments.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_bookmarks.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_subscription.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_search.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_kiosk.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_feed.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/select_channel_fragment.xml//LinearLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/settings/SelectKioskFragment.java//R.id.items_list,def://app/src/main/res/layout/fragment_channel.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/items_list
use://app/src/main/java/org/schabi/newpipe/report/ErrorActivity.java//R.id.errorView,def://app/src/main/res/layout/activity_error.xml//FrameLayout/ScrollView/LinearLayout/HorizontalScrollView/TextView/android:id//@+id\/errorView
use://app/src/main/java/org/schabi/newpipe/fragments/list/search/SuggestionListAdapter.java//R.id.item_suggestion_query,def://app/src/main/res/layout/item_search_suggestion.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/item_suggestion_query
use://app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.unhookCheckbox,def://app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/CheckBox/android:id//@+id\/unhookCheckbox
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationFForward,def://app/src/main/res/layout/player_notification_expanded.xml//RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/notificationFForward
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationFForward,def://app/src/main/res/layout/player_notification.xml//FrameLayout/LinearLayout/ImageButton/android:id//@+id\/notificationFForward
